id,tipo_rel,x_tsne,y_tsne,x_umap,y_umap,x_isomap,y_isomap,x_mds,y_mds,x_lle,y_lle
1059,Ato_Cessao,9.008678,-26.779612,-0.9619466662406921,1.145739197731018,-0.22288176253735775,-0.04025295612278215,-0.5092695070301909,-0.10987995142132201,-0.004969526756230121,-0.01064292072183389
1060,Ato_Cessao,9.812971,-30.82178,-2.05733060836792,1.1732538938522339,-0.8502027114372439,-0.3816036855922786,0.6757842564703613,-2.888222094074192,-0.00851083566078023,-0.011456179595886564
1061,Ato_Cessao,10.301001,-29.994654,-2.0660953521728516,1.1162561178207397,-0.7701904950106174,-0.35275393128321675,0.1986960102035992,-2.615074937298458,-0.008510835660780027,-0.011456179595886523
1062,Ato_Cessao,9.157256,-28.522161,-1.5606404542922974,1.7621550559997559,-0.5225242585629655,-0.12454830092355804,0.43245903192874247,-2.4814728123058747,-0.008510835660779637,-0.011456179595886032
1063,Ato_Cessao,12.448019,-30.677671,-2.1405951976776123,0.7758157849311829,-0.8846672014980315,-0.3606570676882537,0.7475260055880322,1.358706782268823,-0.008510835660780453,-0.011456179595886525
1064,Ato_Cessao,10.2404585,-29.298178,-1.9723936319351196,1.0451390743255615,-0.5780468391667438,-0.30004595127053973,-0.6636282872363064,3.186000308124163,-0.00851083566078004,-0.011456179595886433
1065,Ato_Cessao,8.772644,-30.701963,-1.4375487565994263,1.382144808769226,0.20829596662548056,-0.3249003979151683,-0.11063122181211048,2.84204387776461,-0.008510835660780425,-0.011456179595886427
1066,Ato_Cessao,11.057677,-29.05693,-1.7695670127868652,0.2555602192878723,-0.8927909049575937,-0.6055866619754442,-0.622985811657998,3.3857048554576816,-0.008510835660780893,-0.01145617959588665
1067,Ato_Substituicao,-5.2546062,-11.926662,5.269384860992432,1.6594010591506958,-0.5710289525623897,0.23785334585482745,-0.5479263410932516,0.748772006784242,0.0042249139015512,-0.00464377897673366
1068,Ato_Substituicao,-4.9124174,-10.898469,5.573972702026367,1.3234189748764038,-0.20326253741098926,-0.02761874514194945,-0.11562792921404248,1.1497804862183327,0.004530735833833713,-0.003886427566430189
1069,Ato_Substituicao,-2.002891,-8.003955,5.17206335067749,1.5346128940582275,-0.2061850001326856,-0.012140444488188804,-0.4653380949385011,0.6672713721478618,0.004223922521918263,-0.004647480302985399
1070,Ato_Substituicao,-3.9818504,-9.306661,6.167204856872559,0.8996831178665161,-0.5514260598070657,0.6969269859011087,-0.14012049008263824,1.5609477245842596,0.003463373717680655,-0.00803764138382109
1071,Ato_Substituicao,-6.4051533,-10.584789,5.799628257751465,1.9024841785430908,-0.20657140309373714,-0.012070559927187073,0.004205333312263106,0.7285394320335,0.004225726692741086,-0.004648857048282223
1072,Ato_Substituicao,-5.7049413,-9.842869,5.748106479644775,1.7389425039291382,-0.5349383350089835,-0.05254169121425862,-0.16074619470736246,1.4706646331225735,0.004190246817423543,-0.004749188157150969
1073,Ato_Substituicao,-1.622795,-9.546198,5.413590431213379,0.8183262944221497,-0.5870403090795921,0.2828321664349648,0.23086318358544305,1.3975004534225537,0.004032175631775114,-0.005343788537001685
1074,Ato_Substituicao,-5.2986245,-11.819737,5.586820602416992,1.3930164575576782,-0.5805756876492317,0.002012146516592456,-0.36419422229825665,0.8713876472204639,0.004224644005166961,-0.004644701285107722
1075,Ato_Substituicao,-4.6595664,-9.433852,6.338618755340576,1.1332937479019165,-0.20842267952824617,0.0013586164696135707,-0.40189782083871795,0.59682931401273,0.004273634886739733,-0.0044911928126132716
1076,Ato_Substituicao,-4.5559573,-8.857867,6.081231594085693,0.6583050489425659,-0.20933664379897554,-0.0007778659040440065,-0.3950852167583794,0.7331881197702828,0.00421981748668354,-0.004660600731249205
1077,Ato_Substituicao,-6.3139997,-10.570262,5.547992706298828,1.3321568965911865,-0.20773974118734914,-0.010571510738562656,0.0005996699755695388,0.6931264500336594,0.004220343011121681,-0.004662565514426056
1078,Ato_Substituicao,-5.67555,-9.396019,5.9443464279174805,1.2629793882369995,-0.21128790193336008,-0.019185211757806037,-0.4587167745715185,1.405851380716641,0.004211152647083407,-0.004685502739573894
1079,Ato_Substituicao,-3.090638,-7.818611,5.919120788574219,0.024501962587237358,-0.6128343706012733,0.7758346779838683,-1.1353352540236663,1.9899734349803262,0.005605399012001137,-0.0025794016930053634
1080,Ato_Substituicao,2.1547081,-10.186858,4.368476390838623,-0.082618348300457,-0.21068825376237582,-0.011219230516961682,-0.7909612233547685,0.7954551106028254,0.0049742738223935695,-0.00038045181256408554
1081,Ato_Substituicao,1.3216461,-9.754313,4.962594985961914,-0.08466090261936188,-0.559165918490583,-0.014558219491781888,-0.38817052409009406,1.36201497479261,0.005104179182168654,-0.0008221489446725654
1082,Ato_Substituicao,1.1763223,-10.730355,4.833881378173828,-0.343163400888443,-0.21126572111699138,-0.01003632939175862,-0.7662001847567004,1.0566745841720875,0.004978800742121673,0.0005790476308079488
1083,Ato_Substituicao,2.5448065,-11.148128,4.204738616943359,-0.2575798034667969,-0.21274548983365893,-0.010247593006929658,-0.8793571501609789,1.5728981889572617,0.004771819958661333,4.00820259877858e-05
1084,Ato_Substituicao,2.2461889,-11.127817,4.821347236633301,-0.2540131211280823,-0.5738374219591462,0.24828671710863415,-0.8919324573771501,1.1740206603165018,0.004873112488200855,0.0007211948567814213
1085,Ato_Substituicao,2.189192,-10.914844,4.1494574546813965,0.22292391955852509,-0.545352329600404,0.008451153788310886,-0.9335225345944087,1.6948672921283607,0.004860658719249243,0.00010130795403137788
1086,Ato_Retificacao_Efetivo,29.108738,1.0503057,3.0750746726989746,8.016256332397461,-0.2783058280612734,-0.11592512434212436,-2.0760544757999173,-0.18433556454515512,-0.001661649990774313,-0.011309832372073447
1087,Ato_Substituicao,-0.9843262,-9.675307,5.458680629730225,0.1287965327501297,-0.5762287586740849,0.021673141440445205,-0.19885253140353248,1.0498179822164901,0.0042096882419602535,-0.004396363152862411
1088,Ato_Substituicao,-0.7076614,-10.554155,4.9520649909973145,0.20008999109268188,-0.2167420074363514,-0.005033426328879799,0.08030314284277697,1.283875564151936,0.00587927590688269,-0.0005169626445547967
1089,Ato_Substituicao,-3.4973342,-8.121611,5.917773723602295,0.4165785610675812,-0.6155229906417367,0.328388000548687,-0.5573634909659655,1.6060910970956683,0.008408997779856493,-0.00039795121491357246
1090,Ato_Substituicao,-6.3980975,-12.700931,5.4190778732299805,1.5234253406524658,-0.20543977418730977,-0.013969567686388979,-0.5248290567260746,1.0284660282621731,0.004240330882070749,-0.0045944349745972
